timestamp,tracker,status,std_x,std_y
2025-06-26 11:13:22,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:22,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:22,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:22,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:22,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:22,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:22,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:22,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:22,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:22,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:23,zeinaaab,Concentre,0.36,0.36
2025-06-26 11:13:23,zeinaaab,Concentre,0.50,0.79
2025-06-26 11:13:23,zeinaaab,Concentre,0.60,1.31
2025-06-26 11:13:23,zeinaaab,Concentre,0.68,1.45
2025-06-26 11:13:23,zeinaaab,Concentre,0.75,1.47
2025-06-26 11:13:23,zeinaaab,Concentre,0.80,1.49
2025-06-26 11:13:23,zeinaaab,Concentre,0.85,1.50
2025-06-26 11:13:23,zeinaaab,Concentre,0.88,1.51
2025-06-26 11:13:23,zeinaaab,Concentre,0.92,1.52
2025-06-26 11:13:23,zeinaaab,Concentre,0.94,1.61
2025-06-26 11:13:23,zeinaaab,Concentre,0.96,1.69
2025-06-26 11:13:23,zeinaaab,Concentre,0.98,1.75
2025-06-26 11:13:23,zeinaaab,Concentre,0.99,1.80
2025-06-26 11:13:24,zeinaaab,Concentre,1.00,1.84
2025-06-26 11:13:24,zeinaaab,Concentre,1.00,1.82
2025-06-26 11:13:24,zeinaaab,Concentre,1.00,1.80
2025-06-26 11:13:24,zeinaaab,Concentre,0.99,1.81
2025-06-26 11:13:24,zeinaaab,Concentre,0.98,1.82
2025-06-26 11:13:24,zeinaaab,Concentre,0.96,1.82
2025-06-26 11:13:24,zeinaaab,Concentre,0.94,1.81
2025-06-26 11:13:24,zeinaaab,Concentre,0.92,1.80
2025-06-26 11:13:24,zeinaaab,Concentre,0.88,1.77
2025-06-26 11:13:24,zeinaaab,Concentre,0.85,1.72
2025-06-26 11:13:24,zeinaaab,Concentre,0.80,1.67
2025-06-26 11:13:24,zeinaaab,Concentre,0.85,1.61
2025-06-26 11:13:24,zeinaaab,Concentre,0.88,1.53
2025-06-26 11:13:24,zeinaaab,Concentre,0.89,1.43
2025-06-26 11:13:24,zeinaaab,Concentre,0.88,1.31
2025-06-26 11:13:24,zeinaaab,Concentre,0.85,1.17
2025-06-26 11:13:24,zeinaaab,Concentre,0.80,0.99
2025-06-26 11:13:24,zeinaaab,Concentre,0.85,0.95
2025-06-26 11:13:24,zeinaaab,Concentre,1.05,0.99
2025-06-26 11:13:24,zeinaaab,Concentre,1.21,1.07
2025-06-26 11:13:24,zeinaaab,Concentre,1.33,1.43
2025-06-26 11:13:25,zeinaaab,Concentre,1.61,1.53
2025-06-26 11:13:25,zeinaaab,Concentre,1.82,1.61
2025-06-26 11:13:25,zeinaaab,Concentre,2.17,1.69
2025-06-26 11:13:25,zeinaaab,Concentre,2.29,1.77
2025-06-26 11:13:25,zeinaaab,Concentre,2.39,1.77
2025-06-26 11:13:25,zeinaaab,Concentre,2.47,1.82
2025-06-26 11:13:25,zeinaaab,Concentre,2.53,2.00
2025-06-26 11:13:25,zeinaaab,Concentre,2.58,2.50
2025-06-26 11:13:25,zeinaaab,Concentre,2.61,3.07
2025-06-26 11:13:25,zeinaaab,Concentre,2.62,3.51
2025-06-26 11:13:26,zeinaaab,Concentre,2.62,3.75
2025-06-26 11:13:26,zeinaaab,Concentre,2.60,3.86
2025-06-26 11:13:26,zeinaaab,Concentre,2.57,3.91
2025-06-26 11:13:26,zeinaaab,Concentre,2.60,3.95
2025-06-26 11:13:26,zeinaaab,Concentre,2.53,3.96
2025-06-26 11:13:26,zeinaaab,Concentre,2.44,4.04
2025-06-26 11:13:26,zeinaaab,Concentre,2.40,4.20
2025-06-26 11:13:26,zeinaaab,Concentre,2.45,4.31
2025-06-26 11:13:26,zeinaaab,Concentre,2.46,4.24
2025-06-26 11:13:26,zeinaaab,Concentre,2.42,4.13
2025-06-26 11:13:26,zeinaaab,Concentre,2.60,4.01
2025-06-26 11:13:26,zeinaaab,Concentre,2.89,3.89
2025-06-26 11:13:26,zeinaaab,Concentre,3.10,3.74
2025-06-26 11:13:26,zeinaaab,Concentre,3.41,3.59
2025-06-26 11:13:26,zeinaaab,Concentre,4.00,3.43
2025-06-26 11:13:26,zeinaaab,Concentre,4.43,3.25
2025-06-26 11:13:26,zeinaaab,Concentre,4.92,3.03
2025-06-26 11:13:26,zeinaaab,Concentre,5.36,2.91
2025-06-26 11:13:26,zeinaaab,Concentre,5.70,2.86
2025-06-26 11:13:26,zeinaaab,Concentre,5.97,2.86
2025-06-26 11:13:26,zeinaaab,Concentre,6.35,2.82
2025-06-26 11:13:26,zeinaaab,Concentre,6.66,2.77
2025-06-26 11:13:26,zeinaaab,Concentre,6.96,2.71
2025-06-26 11:13:26,zeinaaab,Concentre,7.15,2.65
2025-06-26 11:13:26,zeinaaab,Concentre,7.29,2.46
2025-06-26 11:13:26,zeinaaab,Concentre,7.37,2.39
2025-06-26 11:13:26,zeinaaab,Concentre,7.41,2.39
2025-06-26 11:13:26,zeinaaab,Concentre,7.39,2.36
2025-06-26 11:13:26,zeinaaab,Concentre,7.27,2.22
2025-06-26 11:13:27,zeinaaab,Concentre,7.10,2.05
2025-06-26 11:13:27,zeinaaab,Concentre,6.88,1.98
2025-06-26 11:13:27,zeinaaab,Concentre,6.59,1.98
2025-06-26 11:13:27,zeinaaab,Concentre,6.24,1.97
2025-06-26 11:13:27,zeinaaab,Concentre,5.96,1.97
2025-06-26 11:13:27,zeinaaab,Concentre,5.50,1.96
2025-06-26 11:13:27,zeinaaab,Concentre,4.97,1.87
2025-06-26 11:13:27,zeinaaab,Concentre,4.52,1.61
2025-06-26 11:13:27,zeinaaab,Concentre,4.22,1.24
2025-06-26 11:13:27,zeinaaab,Concentre,3.88,1.19
2025-06-26 11:13:27,zeinaaab,Concentre,3.50,1.19
2025-06-26 11:13:27,zeinaaab,Concentre,3.26,1.12
2025-06-26 11:13:27,zeinaaab,Concentre,3.14,1.04
2025-06-26 11:13:27,zeinaaab,Concentre,3.03,1.04
2025-06-26 11:13:27,zeinaaab,Concentre,3.03,1.04
2025-06-26 11:13:27,zeinaaab,Concentre,3.06,1.15
2025-06-26 11:13:27,zeinaaab,Concentre,3.06,1.21
2025-06-26 11:13:27,zeinaaab,Concentre,3.04,1.53
2025-06-26 11:13:27,zeinaaab,Concentre,3.03,1.53
2025-06-26 11:13:27,zeinaaab,Concentre,3.09,1.52
2025-06-26 11:13:27,zeinaaab,Concentre,4.70,1.96
2025-06-26 11:13:27,zeinaaab,Concentre,6.25,2.29
2025-06-26 11:13:27,zeinaaab,Concentre,7.64,2.57
2025-06-26 11:13:28,zeinaaab,Concentre,8.57,2.80
2025-06-26 11:13:28,zeinaaab,Concentre,9.11,2.98
2025-06-26 11:13:28,zeinaaab,Concentre,9.23,4.69
2025-06-26 11:13:28,zeinaaab,Concentre,9.30,5.86
2025-06-26 11:13:28,zeinaaab,Concentre,9.33,6.17
2025-06-26 11:13:28,zeinaaab,Concentre,9.36,6.18
2025-06-26 11:13:28,zeinaaab,Concentre,9.37,6.18
2025-06-26 11:13:28,zeinaaab,Concentre,9.41,6.18
2025-06-26 11:13:28,zeinaaab,Concentre,9.70,6.36
2025-06-26 11:13:28,zeinaaab,Concentre,10.00,6.39
2025-06-26 11:13:28,zeinaaab,Concentre,10.25,6.38
2025-06-26 11:13:28,zeinaaab,Concentre,10.54,6.51
2025-06-26 11:13:28,zeinaaab,Concentre,10.71,6.57
2025-06-26 11:13:28,zeinaaab,Concentre,11.01,6.76
2025-06-26 11:13:28,zeinaaab,Concentre,11.33,6.81
2025-06-26 11:13:28,zeinaaab,Concentre,11.57,6.81
2025-06-26 11:13:28,zeinaaab,Concentre,11.69,6.81
2025-06-26 11:13:28,zeinaaab,Concentre,11.81,6.89
2025-06-26 11:13:29,zeinaaab,Concentre,11.80,6.92
2025-06-26 11:13:29,zeinaaab,Concentre,11.67,6.92
2025-06-26 11:13:29,zeinaaab,Concentre,11.42,6.95
2025-06-26 11:13:29,zeinaaab,Concentre,11.02,7.04
2025-06-26 11:13:29,zeinaaab,Concentre,10.62,7.11
2025-06-26 11:13:29,zeinaaab,Concentre,10.22,7.13
2025-06-26 11:13:29,zeinaaab,Concentre,9.62,7.15
2025-06-26 11:13:29,zeinaaab,Concentre,8.86,7.21
2025-06-26 11:13:29,zeinaaab,Concentre,8.27,7.31
2025-06-26 11:13:29,zeinaaab,Concentre,8.33,7.31
2025-06-26 11:13:29,zeinaaab,Concentre,8.41,7.31
2025-06-26 11:13:29,zeinaaab,Concentre,8.47,7.26
2025-06-26 11:13:29,zeinaaab,Concentre,8.54,7.17
2025-06-26 11:13:29,zeinaaab,Concentre,8.56,7.11
2025-06-26 11:13:29,zeinaaab,Concentre,8.29,6.29
2025-06-26 11:13:29,zeinaaab,Concentre,7.84,5.20
2025-06-26 11:13:29,zeinaaab,Concentre,7.14,4.80
2025-06-26 11:13:29,zeinaaab,Concentre,6.25,4.76
2025-06-26 11:13:29,zeinaaab,Concentre,5.14,4.77
2025-06-26 11:13:29,zeinaaab,Concentre,3.92,4.76
2025-06-26 11:13:29,zeinaaab,Concentre,3.41,4.34
2025-06-26 11:13:30,zeinaaab,Concentre,3.00,4.25
2025-06-26 11:13:30,zeinaaab,Concentre,2.48,4.05
2025-06-26 11:13:30,zeinaaab,Concentre,2.07,3.29
2025-06-26 11:13:30,zeinaaab,Concentre,1.54,2.53
2025-06-26 11:13:30,zeinaaab,Concentre,1.41,2.50
2025-06-26 11:13:30,zeinaaab,Concentre,1.41,2.58
2025-06-26 11:13:30,zeinaaab,Concentre,1.45,2.57
2025-06-26 11:13:30,zeinaaab,Concentre,1.49,2.44
2025-06-26 11:13:30,zeinaaab,Concentre,1.47,2.44
2025-06-26 11:13:30,zeinaaab,Concentre,1.43,2.40
2025-06-26 11:13:30,zeinaaab,Concentre,1.38,2.26
2025-06-26 11:13:30,zeinaaab,Concentre,1.31,2.21
2025-06-26 11:13:30,zeinaaab,Concentre,1.23,2.26
2025-06-26 11:13:30,zeinaaab,Concentre,1.13,2.31
2025-06-26 11:13:30,zeinaaab,Concentre,0.99,2.40
2025-06-26 11:13:30,zeinaaab,Concentre,0.98,2.53
2025-06-26 11:13:30,zeinaaab,Concentre,0.96,2.57
2025-06-26 11:13:30,zeinaaab,Concentre,0.94,2.57
2025-06-26 11:13:30,zeinaaab,Concentre,0.92,2.64
2025-06-26 11:13:30,zeinaaab,Concentre,0.88,2.64
2025-06-26 11:13:30,zeinaaab,Concentre,0.85,2.67
2025-06-26 11:13:30,zeinaaab,Concentre,0.80,2.67
2025-06-26 11:13:30,zeinaaab,Concentre,0.75,2.70
2025-06-26 11:13:30,zeinaaab,Concentre,0.75,2.70
2025-06-26 11:13:30,zeinaaab,Concentre,0.75,2.70
2025-06-26 11:13:30,zeinaaab,Concentre,0.75,2.63
2025-06-26 11:13:30,zeinaaab,Concentre,0.80,2.61
2025-06-26 11:13:31,zeinaaab,Concentre,0.85,2.63
2025-06-26 11:13:31,zeinaaab,Concentre,0.88,2.63
2025-06-26 11:13:31,zeinaaab,Concentre,0.92,2.53
2025-06-26 11:13:31,zeinaaab,Concentre,0.94,2.29
2025-06-26 11:13:31,zeinaaab,Concentre,0.92,2.27
2025-06-26 11:13:31,zeinaaab,Concentre,0.88,2.16
2025-06-26 11:13:31,zeinaaab,Concentre,0.99,2.13
2025-06-26 11:13:31,zeinaaab,Concentre,1.08,2.16
2025-06-26 11:13:31,zeinaaab,Concentre,1.34,2.06
2025-06-26 11:13:31,zeinaaab,Concentre,1.75,1.94
2025-06-26 11:13:31,zeinaaab,Concentre,2.27,1.96
2025-06-26 11:13:31,zeinaaab,Concentre,2.87,1.98
2025-06-26 11:13:31,zeinaaab,Concentre,3.33,2.00
2025-06-26 11:13:31,zeinaaab,Concentre,3.88,2.09
2025-06-26 11:13:31,zeinaaab,Concentre,4.32,2.29
2025-06-26 11:13:31,zeinaaab,Concentre,4.56,2.35
2025-06-26 11:13:31,zeinaaab,Concentre,4.76,2.41
2025-06-26 11:13:32,zeinaaab,Concentre,4.94,2.41
2025-06-26 11:13:32,zeinaaab,Concentre,5.08,2.35
2025-06-26 11:13:32,zeinaaab,Concentre,5.20,2.41
2025-06-26 11:13:32,zeinaaab,Concentre,5.29,2.40
2025-06-26 11:13:32,zeinaaab,Concentre,5.30,2.25
2025-06-26 11:13:32,zeinaaab,Concentre,5.30,2.20
2025-06-26 11:13:32,zeinaaab,Concentre,5.28,2.24
2025-06-26 11:13:32,zeinaaab,Concentre,5.25,2.27
2025-06-26 11:13:32,zeinaaab,Concentre,5.21,2.27
2025-06-26 11:13:32,zeinaaab,Concentre,5.07,2.16
2025-06-26 11:13:32,zeinaaab,Concentre,4.90,2.03
2025-06-26 11:13:32,zeinaaab,Concentre,4.70,1.89
2025-06-26 11:13:32,zeinaaab,Concentre,4.47,1.84
2025-06-26 11:13:32,zeinaaab,Concentre,4.20,1.84
2025-06-26 11:13:32,zeinaaab,Concentre,3.89,1.84
2025-06-26 11:13:32,zeinaaab,Concentre,3.52,1.80
2025-06-26 11:13:32,zeinaaab,Concentre,3.07,1.61
2025-06-26 11:13:32,zeinaaab,Concentre,2.73,1.54
2025-06-26 11:13:33,zeinaaab,Concentre,2.31,1.47
2025-06-26 11:13:33,zeinaaab,Concentre,2.01,1.40
2025-06-26 11:13:33,zeinaaab,Concentre,1.63,1.11
2025-06-26 11:13:33,zeinaaab,Concentre,1.40,1.11
2025-06-26 11:13:33,zeinaaab,Concentre,1.31,1.11
2025-06-26 11:13:33,zeinaaab,Concentre,1.31,1.11
2025-06-26 11:13:33,zeinaaab,Concentre,1.30,1.11
2025-06-26 11:13:33,zeinaaab,Concentre,1.28,1.11
2025-06-26 11:13:33,zeinaaab,Concentre,1.12,1.09
2025-06-26 11:13:33,zeinaaab,Concentre,0.91,0.92
2025-06-26 11:13:33,zeinaaab,Concentre,0.85,0.88
2025-06-26 11:13:33,zeinaaab,Concentre,0.79,0.85
2025-06-26 11:13:33,zeinaaab,Concentre,0.72,0.80
2025-06-26 11:13:33,zeinaaab,Concentre,0.63,0.80
2025-06-26 11:13:33,zeinaaab,Concentre,0.52,0.75
2025-06-26 11:13:33,zeinaaab,Concentre,0.36,0.68
2025-06-26 11:13:33,zeinaaab,Concentre,0.36,0.60
2025-06-26 11:13:33,zeinaaab,Concentre,0.36,0.50
2025-06-26 11:13:33,zeinaaab,Concentre,0.36,0.36
2025-06-26 11:13:33,zeinaaab,Concentre,0.36,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.36,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.36,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.36,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.36,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.36,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:34,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:35,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:36,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.36,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.50,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.60,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.68,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.75,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.80,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.85,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.88,0.00
2025-06-26 11:13:37,zeinaaab,Concentre,0.92,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.94,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.96,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.98,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.99,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,1.00,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,1.00,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,1.00,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.99,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.98,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.96,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.94,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.92,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.88,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.85,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.80,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.75,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.68,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.68,0.00
2025-06-26 11:13:38,zeinaaab,Concentre,0.68,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.68,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.68,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.75,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.80,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.85,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.88,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.92,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.94,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.96,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.98,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.99,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,1.00,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,1.00,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,1.00,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.99,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.98,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.96,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.94,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.92,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.88,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.85,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.80,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.75,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.68,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.60,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.50,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.36,0.00
2025-06-26 11:13:39,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:40,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.00
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.36
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.36
2025-06-26 11:13:41,zeinaaab,Concentre,0.00,0.36
